Code,WO,Maintenance Plant,WTG/Solar,Priority,Description,Long description,Detected,Approved,Deadline,To execute,Created on,User,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
7000849918,,WF KILGALLIOCH,A-2,3,P*ROTOR HYDRAULIC LEAK,INDICATION OF HYDRAULIC LEAK FROM HUB,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID1A002,18/05/2026,IBR,Z486997
7000849909,,WF KILGALLIOCH,A-5,3,P*TOWER ACCESS DOOR STEPS DAMAGED,TOWER ACCESS DOOR STEP DAMAGED REQUIRES REPLACEMENT,CREA,,,18/05/2026,,,,,SGRE 1,,Tower and foundation,MCP,,,0,GEPE,,,,,KID1A005,18/05/2026,IBR,Z486997
7000849945,,WF KILGALLIOCH,A-5,4,P*GBX SHIMS MOVED,MOVEMENT NOTED OF GBX SHIMS REQUIRES INVESTIGATION,CREA,,,18/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KID1A005,18/05/2026,IBR,Z486997
7000849946,,WF KILGALLIOCH,A-5,3,P*HUB HYDRAULIC LEAK,HYDRAULIC OIL LEAK DETECTED FROM HUB REQUIRES INVESTIGATION,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID1A005,18/05/2026,IBR,Z486997
7000849919,,WF KILGALLIOCH,A-7,4,P*YAW SYSTEM GREASE TRAY BOLTS MISSING,BOLTS MISSING FROM YAW SYSTEM GREASE TRAYS REQUIRE REPLACEMENT,CREA,,,18/05/2026,,,,,SGRE 1,,Yaw system,MCP,,,0,GEPE,,,,,KID1A007,18/05/2026,IBR,Z486997
7000849947,,WF KILGALLIOCH,A-7,3,P*HUB HYDRAULIC LEAK DETECTED,HYDRAULIC HUB LEAK DETECTED REQUIRES INVESTIGATION,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID1A007,18/05/2026,IBR,Z486997
7000849948,,WF KILGALLIOCH,A-7,2,P*BLADE A PITCH ACCUMULATOR,BLADE A PITCH ACCUMULATOR NOT HOLDING PRESSURE,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID1A007,18/05/2026,IBR,Z486997
7000849949,,WF KILGALLIOCH,D-29,3,P*HUN HYDRAULIC LEAK,HYDRAULIC LEAK IN HUB DETECTED,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID4A029,18/05/2026,IBR,Z486997
7000849961,,WF KILGALLIOCH,B-15,4,P*MAIN BEARING SEAL LOOSE,MAIN BEARING SEAL LOOSE REQUIREING REPAIR,CREA,,,18/05/2026,,,,,SGRE 1,,Main shaft assembly,MCP,,,0,GEPE,,,,,KID2A015,18/05/2026,IBR,Z486997
7000849980,,WF KILGALLIOCH,D-29,4,P*STATOR CABLE BOX BOLTS MISSING,BOLTS MISSING FROM STATOR CABLE BOX,CREA,,,18/05/2026,,,,,SGRE 1,,Control system,MCP,,,0,GEPE,,,,,KID4A029,18/05/2026,IBR,Z486997
7000849957,,WF KILGALLIOCH,E-39,4,P*MAIN SHAFT LEAK,GREASE LEAKING FROM MAIN SHAFT SEAL REQUIRES REPAIR,CREA,,,18/05/2026,,,,,SGRE 1,,Main shaft assembly,MCP,,,0,GEPE,,,,,KID5A039,18/05/2026,IBR,Z486997
7000849958,,WF KILGALLIOCH,E-39,3,P*GBX LUBRICATION/COOLING SYSTEM LEAK,LEAK DETECTED FROM GBX LUBRICATION AND COOLING SYSTEM,CREA,,,18/05/2026,,,,,SGRE 1,,Drive train,MCP,,,0,GEPE,,,,,KID5A039,18/05/2026,IBR,Z486997
7000849981,,WF KILGALLIOCH,E-39,4,P*YAW SEAL TORN,YAW SEAL IS TORN AND REQUIRES REPAIR,CREA,,,18/05/2026,,,,,SGRE 1,,Yaw system,MCP,,,0,GEPE,,,,,KID5A039,18/05/2026,IBR,Z486997
7000849982,,WF KILGALLIOCH,E-39,3,P*HUB HYDRAULIC LEAK,HYDRAULIC OIL LEAK DETECTED IN HUB,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID5A039,18/05/2026,IBR,Z486997
7000849983,,WF KILGALLIOCH,E-39,2,"P*PITCH RAM A,B & C HOSE DAMAGED",HOSES FOR ALL THREE PITCH RAMS DAMAGED REQUIREING REPLACEMENT,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID5A039,18/05/2026,IBR,Z486997
7000849984,,WF KILGALLIOCH,E-39,3,P*EARTH PHASE ON SLIPRING WORN,SIGNS OF WEAR ON THE EARTH PHASE OF THE SLIPRING,CREA,,,18/05/2026,,,,,SGRE 1,,Control system,MCP,,,0,GEPE,,,,,KID5A039,18/05/2026,IBR,Z486997
7000849985,,WF KILGALLIOCH,E-43,2,P*PITCH BLOCK ACCUMULATOR,PITCH BLOCK ACCUMULATOR NOT HOLDING PRESSURE,CREA,,,18/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID5A043,18/05/2026,IBR,Z486997
7000849962,,WF KILGALLIOCH,E-43,4,P*ZR394 HEATER BODY CORRODED,ZR394 HEATER BODY CORRODED,CREA,,,18/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KID5A043,18/05/2026,IBR,Z486997
7000849986,,WF KILGALLIOCH,E-43,4,P*FLOOR NEXT TO STATOR BOX HAS DROPPED,FLOOR NEXT TO STATOR BOX HAS DROPPED OFF MOUNT AND SITTING ON SUPPORT REQUIRES REPAIR,CREA,,,18/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KID5A043,18/05/2026,IBR,Z486997
7000850045,,WF KILGALLIOCH,G-59,4,P*WIND VANE ALARM,WIND VANE ALARM INDICATES FAULT REQURIES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Meteorological instruments,MCP,,,0,GEPE,,,,,KID7A059,19/05/2026,IBR,Z486997
7000850046,,WF KILGALLIOCH,G-59,2,P*BLADE A & C PITCH ACCUMULATORS SEAL,BLADES A & C ACCUMULATOR SEALS MISSING REQUIREING REPLACEMENT,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID7A059,19/05/2026,IBR,Z486997
7000850047,,WF KILGALLIOCH,G-65,2,P*HOIST FRAME WEAR,HOIST GANTRY FRAME WEAR,CREA,,,19/05/2026,,,,,SGRE 1,,Lifting systems,MCP,,,0,GEPE,,,,,KID7A065,19/05/2026,IBR,Z486997
7000850048,,WF KILGALLIOCH,G-65,2,P*HOIST REPLACEMENT,HOIST HAS BEEN REMOVED AND REQUIRES REPLACEMENT,CREA,,,19/05/2026,,,,,SGRE 1,,Lifting systems,MCP,,,0,GEPE,,,,,KID7A065,19/05/2026,IBR,Z486997
7000850054,,WF KILGALLIOCH,G-65,3,P*HUB HYDRAULIC LEAK,SUSPECTED HUB HYDRAULIC LEAK REQUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID7A065,19/05/2026,IBR,Z486997
7000850055,,WF KILGALLIOCH,I-81,3,P*HUB HYDRAULIC LEAK,SUSPECTED HUB HYDRAULIC LEAK REQUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID9A081,19/05/2026,IBR,Z486997
7000850025,,WF KILGALLIOCH,I-82,4,P*NACELLE GRIP TAPE,GRIP TAPE MISSING FROM STRUCTURE TO SIDE OF GBX REQUIRES REPLACEMENT,CREA,,,19/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KID9A082,19/05/2026,IBR,Z486997
7000850026,,WF KILGALLIOCH,I-82,4,P*HUB CABINET AIR FILTER,HUB CABINET AIR FILTER MISSING REQUIRES REPLACEMENT,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID9A082,19/05/2026,IBR,Z486997
7000850070,,WF KILGALLIOCH,I-82,4,P*PAINT FLAKING OF TOWER SECTIONS PL3&4,WHITE PAINT FLAKING OF TOWER PLATFORM SECTIONS 3 & 4,CREA,,,19/05/2026,,,,,SGRE 1,,Tower and foundation,MCP,,,0,GEPE,,,,,KID9A082,19/05/2026,IBR,Z486997
7000850056,,WF KILGALLIOCH,I-84,4,P*GBX SHIMS MOVED,GBX SHIMS REPORTED TO HAVE MOVED REQUIREING INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KID9A084,19/05/2026,IBR,Z486997
7000850057,,WF KILGALLIOCH,I-84,4,P*YAW SYSTEM GREASE TRAY BOLTS MISSING,BOLTS MISSING FROM THE YAW GREASE COLELCTION TRAYS,CREA,,,19/05/2026,,,,,SGRE 1,,Yaw system,MCP,,,0,GEPE,,,,,KID9A084,19/05/2026,IBR,Z486997
7000850061,,WF KILGALLIOCH,I-84,3,P*HUB HYDRAULIC LEAK,SUSPECTED HUB HYDRAULIC LEAK REQUIREING INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID9A084,19/05/2026,IBR,Z486997
7000850062,,WF KILGALLIOCH,I-85,3,P*HUB HYDRAULIC LEAK,SUSPECTED HYDRAULIC LEAK FROM HOSE REQUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID9A085,19/05/2026,IBR,Z486997
7000850027,,WF KILGALLIOCH,J-89,3,P*HUB HYDRAULIC LEAK,SUSPECTED HUB HYDRAULIC LEAK REQUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KIDAA089,19/05/2026,IBR,Z486997
7000850028,,WF KILGALLIOCH,J-89,4,P*WEATHER INSTRUMENT FAULT,FAULT DETECTED WITH WEATHER INSTRUMENTATION REQUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Meteorological instruments,MCP,,,0,GEPE,,,,,KIDAA089,19/05/2026,IBR,Z486997
7000850058,,WF KILGALLIOCH,J-89,3,P*SUSPECTED LEAK FROM PITCH RAM,SMALL SUSPECTED LEAK FROM PITCH RAM REQUIREING INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KIDAA089,19/05/2026,IBR,Z486997
7000850029,,WF KILGALLIOCH,J-89,2,P*BLADE C PITCH ACCUMULATOR,BLADE C PITCH ACCUMULATOR NOT HOLDING PRESSURE REQUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KIDAA089,19/05/2026,IBR,Z486997
7000850080,,WF KILGALLIOCH,J-89,3,P*HUB CABINET AIR FILTER COVER AND OIL,AIR FILTER COVER MISSING FROM HUB CABINET AND OIL RESIDUE FOUND TO BE CLEANED,CREA,,,19/05/2026,,,,,SGRE 1,,Rotor,MCP,,,0,GEPE,,,,,KIDAA089,19/05/2026,IBR,Z486997
7000850063,,WF KILGALLIOCH,J-91,3,P*TOWER ACCESS DOOR PUSH BAR,TOWER ACCESS DOOR PUSH BAR LOOSE,CREA,,,19/05/2026,,,,,SGRE 1,,Tower and foundation,MCP,,,0,GEPE,,,,,KIDAA091,19/05/2026,IBR,Z486997
7000850064,,WF KILGALLIOCH,J-91,3,P*GBX LUBRICATING SYSTEM LEAK,GBX LUBRICATION HOSES LEAKING REQUIREING INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KIDAA091,19/05/2026,IBR,Z486997
7000850065,,WF KILGALLIOCH,J-91,4,P*YAW GREASE COLLECTION TRAYS,YAW GREASE COLLECTION TRAYS BOLTS MISSING REQUIRES REPLACEMENT,CREA,,,19/05/2026,,,,,SGRE 1,,Yaw system,MCP,,,0,GEPE,,,,,KIDAA091,19/05/2026,IBR,Z486997
7000850071,,WF KILGALLIOCH,J-91,3,P*HUB HYDRAULIC LEAK,SUSPECTED HUB HYDRAULIC LEAK,CREA,,,19/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KIDAA091,19/05/2026,IBR,Z486997
7000850081,,WF KILGALLIOCH,J-91,4,P*STATOR CABLE BOX BOLT MISSING,STATOR CABLE BOX BOLTS MISSING REAUIRES INVESTIGATION,CREA,,,19/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KIDAA091,19/05/2026,IBR,Z486997
7000850073,,WF KILGALLIOCH,J-92,3,P*STATOR CABLE BOX W1 WP580M 149,STATOR CABLE W1 WP580M 149 MONITOR,CREA,,,19/05/2026,,,,,SGRE 1,,Nacelle,MCP,,,0,GEPE,,,,,KIDAA092,19/05/2026,IBR,Z486997
7000850138,,WF KILGALLIOCH,A-8,3,Elevator door lock inoperable,,APR,,,20/05/2026,20/05/2026,,19/08/2026,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID1A008,20/05/2026,IBR,U333700
7000850153,,WF KILGALLIOCH,A-8,3,Wear on hoist chain.,,APR,,,20/05/2026,20/05/2026,,19/08/2026,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID1A008,20/05/2026,IBR,U333700
7000850733,,WF KILGALLIOCH,C-26,3,P* YAW SYSTEM GREASE COLLECTION TRAYS,BOLTS MISSING FROM YAW SYSTEM GREASE TRAYS,CREA,,,21/05/2026,,,,,SGRE 1,,Yaw system,MCP,,,0,GEPE,,,,,KID3A026,21/05/2026,IBR,Z486997
7000850678,,WF KILGALLIOCH,C-26,2,P*BLADE C PITCH ACCUMULATOR,BLADE C PITCH ACCUMULATOR NOT HOLDING PRESSURE,CREA,,,21/05/2026,,,,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID3A026,21/05/2026,IBR,Z486997
7000850709,,WF KILGALLIOCH,H-73,3,P*PITCH RAMS SEALS A & C LEAK,LEAK REPORTED FROM BLADES A & C PITCH RAM SEALS,APR,,,21/05/2026,21/05/2026,,20/08/2026,,SGRE 1,,Blade pitch system,MCP,,,0,GEPE,,,,,KID8A073,21/05/2026,IBR,Z486997
7000854021,,WF KILGALLIOCH,E-39,2,Anchor below main shaft Failed Stat,,APR,,,08/06/2026,08/06/2026,,23/06/2026,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID5A039,08/06/2026,IBR,U333700
7000854238,,WF KILGALLIOCH,J-87,6,P* EXTERNAL RUST AT TOWER SECTION,,APR,,,07/05/2026,10/06/2026,,,External rust detected on the tower - tower flange,SGRE 1,,Tower and foundation,MCP,,,4,GEPE,,,,,KIDAA087,10/06/2026,IBR,U331825
7000858097,,WF KILGALLIOCH,A-1,3,P*LEAK UNDER ROTATING UNION,,CREA,,,11/05/2026,,,,,SGRE 1,,Hydraulic system,MCP,,,0,GEPE,,,,,KID1A001,06/07/2026,IBR,U625170
7000858263,,WF KILGALLIOCH,A-4,3,P* WIND VANE INOP,,CREA,,,18/05/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID1A004,06/07/2026,IBR,U625170
7000858280,,WF KILGALLIOCH,A-4,2,P*BLADE C ACCUMULATOR BURST 87.1,,CREA,,,18/05/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID1A004,06/07/2026,IBR,U625170
7000858189,,WF KILGALLIOCH,A-6,3,P* MAIN SHAFT BEARINGS LEAKING,,CREA,,,05/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID1A006,06/07/2026,IBR,U625170
7000858300,,WF KILGALLIOCH,A-6,3,P*ROTATING UNION LEAKING,,CREA,,,05/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID1A006,06/07/2026,IBR,U625170
7000858282,,WF KILGALLIOCH,B-17,3,P* LEAK IN THE HUB,,CREA,,,06/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID2A017,06/07/2026,IBR,U625170
7000858283,,WF KILGALLIOCH,C-20,3,P*LEAK UNDER ROTATING UNION,,CREA,,,10/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID3A020,06/07/2026,IBR,U625170
7000858291,,WF KILGALLIOCH,C-20,2,P*BLADE B ACCUMULATOR BURST - 87.1B,,CREA,,,10/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID3A020,06/07/2026,IBR,U625170
7000858293,,WF KILGALLIOCH,C-20,4,P* HCC FILTER COVER MISSING,,CREA,,,10/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID3A020,06/07/2026,IBR,U625170
7000858295,,WF KILGALLIOCH,C-22,3,*P WIND VANE INOP,,CREA,,,02/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID3A022,06/07/2026,IBR,U625170
7000858296,,WF KILGALLIOCH,C-22,2,P* BLADE B ACCUMULATOR BURST - 87.1B,,CREA,,,02/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID3A022,06/07/2026,IBR,U625170
7000858267,,WF KILGALLIOCH,D-27,2,P* BLADE B ACCUMULATOR BURST - 87.1B,,CREA,,,06/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A027,06/07/2026,IBR,U625170
7000860352,,WF KILGALLIOCH,D-30,3,P* Nacellle wall water ingress,,CREA,,,21/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A030,21/07/2026,IBR,U625170
7000860347,,WF KILGALLIOCH,D-30,3,P* HCC fan covers missing,,CREA,,,04/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A030,21/07/2026,IBR,U625170
7000860349,,WF KILGALLIOCH,D-35,4,P*Door seal damaged,,CREA,,,10/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A035,21/07/2026,IBR,U625170
7000860367,,WF KILGALLIOCH,D-35,3,P* 2x Damaged tower access steps,,CREA,,,10/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A035,21/07/2026,IBR,U625170
7000860338,,WF KILGALLIOCH,D-35,3,P* Main Shaft Bearing leaking rotor side,,CREA,,,10/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A035,21/07/2026,IBR,U625170
7000860380,,WF KILGALLIOCH,D-35,3,P* Anemometer failure,,CREA,,,11/06/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A035,21/07/2026,IBR,U625170
7000860375,,WF KILGALLIOCH,F-48,3,P* LEAK IN HUB,,CREA,,,29/05/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID6A048,21/07/2026,IBR,U625170
7000860376,,WF KILGALLIOCH,G-57,3,P* Blade bearing leaking at seal,,CREA,,,20/05/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID7A057,21/07/2026,IBR,U625170
7000860502,,WF KILGALLIOCH,C-24,2,PITCH RAM LEAKING BLADE B,,APR,,,22/07/2026,22/07/2026,,06/08/2026,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID3A024,22/07/2026,IBR,U333700
7000860771,,WF KILGALLIOCH,B-12,4,P* Grip tape needs replaced,,CREA,,,23/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID2A012,24/07/2026,IBR,U625170
7000860781,,WF KILGALLIOCH,B-12,2,"P*Accelerometer broken, needs replaced",,CREA,,,23/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID2A012,24/07/2026,IBR,U625170
7000860773,,WF KILGALLIOCH,B-12,3,P* Anemometer needs replaced,,CREA,,,23/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID2A012,24/07/2026,IBR,U625170
7000860767,,WF KILGALLIOCH,J-95,3,P* Leak under rotating union,,CREA,,,24/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KIDAA095,24/07/2026,IBR,U625170
7000860757,,WF KILGALLIOCH,J-95,2,P* Blade B accumulator burst pos 87.1,,CREA,,,22/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KIDAA095,24/07/2026,IBR,U625170
7000860758,,WF KILGALLIOCH,J-95,2,P* Blade B accumulator burst Pos 87.2,,CREA,,,22/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KIDAA095,24/07/2026,IBR,U625170
7000860783,,WF KILGALLIOCH,J-95,2,P* Blade B Accumulator burst Pos 93,,CREA,,,22/07/2026,,,,,SGRE 1,,,MCP,,,0,GEPE,,,,,KIDAA095,24/07/2026,IBR,U625170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
